PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS
300000685,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,"8,745.31","7,349.00","1,396.31",N               ,P             
300000686,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"5,363.33","4,507.00",856.33,N               ,P             
300000687,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,375.94","5,357.93","1,018.01",N               ,P             
300000688,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,"5,413.31","4,549.00",864.31,N               ,P             
300000689,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,283.21","2,759.00",524.21,N               ,P             
300000690,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"16,463.09","13,834.53","2,628.56",N               ,P             
300000691,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"4,456.55","3,745.00",711.55,N               ,P             
300000692,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"2,069.17","1,738.80",330.37,N               ,P             
300000693,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"2,308.48","1,939.90",368.58,N               ,P             
300000694,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,"6,262.97","5,263.00",999.97,N               ,P             
300000695,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
300000696,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"2,457.23","2,064.90",392.33,N               ,P             
300000697,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
300000698,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"9,599.61","8,066.90","1,532.71",N               ,P             
300000699,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"22,350.58","18,782.00","3,568.58",N               ,P             
300000700,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"53,414.34","44,886.00","8,528.34",N               ,P             
300000701,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"12,208.56","10,259.30","1,949.26",N               ,P             
300000702,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"10,491.04","8,816.00","1,675.04",N               ,P             
300000703,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,470,394.96,75.04,N               ,P             
300000704,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"2,755.56","2,315.60",439.96,N               ,P             
300000705,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,132.36","11,035.60","2,096.76",N               ,P             
300000706,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"2,904.79","2,441.00",463.79,N               ,P             
300000707,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,354.54","1,978.60",375.94,N               ,P             
300000708,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"4,347.01","3,652.95",694.06,N               ,P             
300000709,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,947.24,796,151.24,N               ,P             
300000710,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"27,504.47","23,113.00","4,391.47",N               ,P             
300000711,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,252.28,212,40.28,N               ,P             
300000712,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"108,157.91","90,889.00","17,268.91",N               ,P             
300000713,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"19,452.93","16,347.00","3,105.93",N               ,P             
300000714,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,822.67","4,893.00",929.67,N               ,P             
300000715,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"13,876.59","11,661.00","2,215.59",N               ,P             
300000716,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"60,698.33","51,007.00","9,691.33",N               ,P             
300000717,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,854.42,718,136.42,N               ,P             
300000718,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"3,051.16","2,564.00",487.16,N               ,P             
300000719,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"7,360.39","6,185.20","1,175.19",N               ,P             
300000720,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"9,292.66","7,808.95","1,483.71",N               ,P             
300000721,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"5,015.85","4,215.00",800.85,N               ,P             
300000722,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"3,523.59","2,961.00",562.59,N               ,P             
300000723,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"9,698.13","8,149.69","1,548.44",N               ,P             
300000724,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"6,117.69","5,140.92",976.77,N               ,P             
300000725,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,"2,277.66","1,914.00",363.66,N               ,P             
300000726,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"20,253.80","17,020.00","3,233.80",N               ,P             
300000727,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"7,575.54","6,366.00","1,209.54",N               ,P             
300000728,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"4,715.92","3,962.96",752.96,N               ,P             
300000729,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"7,848.05","6,595.00","1,253.05",N               ,P             
300000730,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,487.9,410,77.9,N               ,P             
300000731,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"1,351.84","1,136.00",215.84,N               ,P             
300000732,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"8,554.91","7,189.00","1,365.91",N               ,P             
300000733,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"5,682.25","4,775.00",907.25,N               ,P             
300000734,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"3,769.92","3,168.00",601.92,N               ,P             
300000735,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,589.45","2,176.00",413.45,N               ,P             
300000736,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"54,034.33","45,407.00","8,627.33",N               ,P             
300000737,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"108,157.91","90,889.00","17,268.91",N               ,P             
300000738,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,"6,840.71","5,748.50","1,092.21",N               ,P             
300000739,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"63,073.57","53,003.00","10,070.57",N               ,P             
300000740,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"2,248.99","1,889.91",359.08,N               ,P             
300000741,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,"3,986.25","3,349.79",636.46,N               ,P             
300000742,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"6,700.89","5,631.00","1,069.89",N               ,P             
300000743,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"10,073.19","8,464.87","1,608.32",N               ,P             
300000744,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,283.13","2,758.94",524.19,N               ,P             
300000745,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,"1,710.03","1,437.00",273.03,N               ,P             
300000746,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"1,864.71","1,566.98",297.73,N               ,P             
300000747,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"5,601.33","4,707.00",894.33,N               ,P             
300000748,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.81","3,314.97",629.84,N               ,P             
300000749,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,"3,233.23","2,717.00",516.23,N               ,P             
300000750,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"3,913.91","3,289.00",624.91,N               ,P             
300000751,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"43,534.96","36,584.00","6,950.96",N               ,P             
300000752,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"18,142.74","15,246.00","2,896.74",N               ,P             
300000753,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
300000754,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"4,467.94","3,754.57",713.37,N               ,P             
300000755,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,362.89","5,346.96","1,015.93",N               ,P             
300000756,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,"4,348.26","3,654.00",694.26,N               ,P             
300000757,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,"1,857.50","1,560.92",296.58,N               ,P             
300000758,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"2,791.74","2,346.00",445.74,N               ,P             
300000759,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,427.76","1,199.80",227.96,N               ,P             
300000760,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,"7,261.38","6,102.00","1,159.38",N               ,P             
300000761,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.6,75.92,N               ,P             
300000762,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"15,621.13","13,127.00","2,494.13",N               ,P             
300000763,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,320.04","5,310.95","1,009.09",N               ,P             
300000764,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201,38.19,N               ,P             
300000765,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,"13,075.83","10,988.10","2,087.73",N               ,P             
300000766,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"1,942.08","1,632.00",310.08,N               ,P             
300000767,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.8,98.99,18.81,N               ,P             
300000768,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"19,813.50","16,650.00","3,163.50",N               ,P             
300000769,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,"8,448.47","7,099.56","1,348.91",N               ,P             
300000770,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,"3,980.08","3,344.60",635.48,N               ,P             
300000771,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"7,625.52","6,408.00","1,217.52",N               ,P             
300000772,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,"1,535.10","1,290.00",245.1,N               ,P             
300000773,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,624.35","1,365.00",259.35,N               ,P             
300000774,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"13,781.39","11,581.00","2,200.39",N               ,P             
300000775,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"47,582.15","39,985.00","7,597.15",N               ,P             
300000776,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"18,190.34","15,286.00","2,904.34",N               ,P             
300000777,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"9,182.04","7,716.00","1,466.04",N               ,P             
300000778,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,"5,806.01","4,879.00",927.01,N               ,P             
300000779,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"1,626.37","1,366.70",259.67,N               ,P             
300000780,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"2,691.78","2,262.00",429.78,N               ,P             
300000781,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"4,950.40","4,160.00",790.4,N               ,P             
300000782,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"12,020.19","10,101.00","1,919.19",N               ,P             
300000783,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"71,973.58","60,482.00","11,491.58",N               ,P             
300000784,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,"8,751.26","7,354.00","1,397.26",N               ,P             
300000785,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"4,938.50","4,150.00",788.5,N               ,P             
300000786,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"3,227.24","2,711.97",515.27,N               ,P             
300000787,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"8,542.94","7,178.94","1,364.00",N               ,P             
300000788,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,"3,485.98","2,929.40",556.58,N               ,P             
300000789,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"6,127.29","5,148.98",978.31,N               ,P             
300000790,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,"13,274.68","11,155.20","2,119.48",N               ,P             
300000791,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,"1,933.73","1,624.98",308.75,N               ,P             
300000792,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"2,153.90","1,810.00",343.9,N               ,P             
300000793,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,"5,622.75","4,725.00",897.75,N               ,P             
300000794,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,"20,476.33","17,207.00","3,269.33",N               ,P             
300000795,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"90,278.16","75,864.00","14,414.16",N               ,P             
300000796,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,"12,848.43","10,797.00","2,051.43",N               ,P             
300000797,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,"1,067.43",897,170.43,N               ,P             
300000798,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,"5,257.42","4,418.00",839.42,N               ,P             
300000799,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,"16,756.39","14,081.00","2,675.39",N               ,P             
300000800,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,"7,349.35","6,175.92","1,173.43",N               ,P             
300000801,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,"11,252.64","9,456.00","1,796.64",N               ,P             
300000802,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,"3,140.41","2,639.00",501.41,N               ,P             
300000803,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,"6,251.07","5,253.00",998.07,N               ,P             
300000804,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,"3,944.82","3,314.97",629.85,N               ,P             
300000805,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,"125,635.44","105,576.00","20,059.44",N               ,P             
300000806,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819,155.61,N               ,P             
300000807,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,"3,669.96","3,084.00",585.96,N               ,P             
300000808,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,"7,677.85","6,451.97","1,225.88",N               ,P             
300000809,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,"3,453.38","2,902.00",551.38,N               ,P             
300000810,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,"12,644.94","10,626.00","2,018.94",N               ,P             
300000811,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,"4,598.16","3,864.00",734.16,N               ,P             
300000812,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,722.23,606.91,115.32,N               ,P             
300000813,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,"2,354.54","1,978.60",375.94,N               ,P             
300000814,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,"10,281.60","8,640.00","1,641.60",N               ,P             
300000815,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,"213,043.32","179,028.00","34,015.32",N               ,P             
